region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-10-19,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-20,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-21,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-22,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-23,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-24,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-25,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-26,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-27,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-28,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-29,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-30,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-31,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-01,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-02,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-03,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-04,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-05,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-06,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-07,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-08,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-09,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-10,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-11,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-12,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-13,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-14,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-15,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-11-16,,estimate based on partial data,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Wales,2020-10-18,,estimate,1.02,1.01,0.11,0.82,0.94,0.99,1.05,1.08,1.19
Wales,2020-10-19,,estimate,1.02,1.01,0.11,0.82,0.94,0.99,1.05,1.08,1.19
Wales,2020-10-20,,estimate,1.02,1.01,0.11,0.82,0.94,0.99,1.05,1.08,1.19
Wales,2020-10-21,,estimate,1.02,1.01,0.11,0.82,0.94,0.99,1.05,1.08,1.19
Wales,2020-10-22,,estimate,1.02,1.01,0.11,0.82,0.94,0.99,1.05,1.08,1.19
Wales,2020-10-23,,estimate,1.02,1.01,0.11,0.82,0.94,0.99,1.05,1.08,1.19
South West,2020-10-24,,estimate,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-25,,estimate,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-26,,estimate,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-27,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-28,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-29,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-30,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-31,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-01,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-02,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-03,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-04,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-05,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-06,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-07,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-08,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-09,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-10,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-11,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-12,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-13,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-14,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-11-15,,estimate based on partial data,1.03,1.01,0.13,0.77,0.93,1,1.07,1.11,1.2
South West,2020-10-18,,estimate,1.11,1.11,0.09,0.95,1.06,1.09,1.13,1.16,1.26
South West,2020-10-19,,estimate,1.11,1.11,0.09,0.95,1.06,1.09,1.13,1.16,1.26
South West,2020-10-20,,estimate,1.11,1.11,0.09,0.95,1.06,1.09,1.13,1.16,1.26
South West,2020-10-21,,estimate,1.11,1.11,0.09,0.95,1.06,1.09,1.13,1.16,1.26
South West,2020-10-22,,estimate,1.11,1.11,0.09,0.95,1.06,1.09,1.13,1.16,1.26
South West,2020-10-23,,estimate,1.11,1.11,0.09,0.95,1.06,1.09,1.13,1.16,1.26
Northern Ireland,2020-10-05,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-06,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-07,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-08,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-09,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-10,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-11,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-12,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-13,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-14,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Northern Ireland,2020-10-15,,estimate,1.12,1.14,0.12,0.97,1.05,1.09,1.15,1.21,1.36
Wales,2020-10-11,,estimate,1.15,1.17,0.14,0.98,1.07,1.12,1.18,1.25,1.43
Wales,2020-10-12,,estimate,1.15,1.17,0.14,0.98,1.07,1.12,1.18,1.25,1.43
Wales,2020-10-13,,estimate,1.15,1.17,0.14,0.98,1.07,1.12,1.18,1.25,1.43
Wales,2020-10-14,,estimate,1.15,1.17,0.14,0.98,1.07,1.12,1.18,1.25,1.43
Wales,2020-10-15,,estimate,1.15,1.17,0.14,0.98,1.07,1.12,1.18,1.25,1.43
Wales,2020-10-16,,estimate,1.15,1.17,0.14,0.98,1.07,1.12,1.18,1.25,1.43
Wales,2020-10-17,,estimate,1.15,1.17,0.14,0.98,1.07,1.12,1.18,1.25,1.43
South West,2020-10-11,,estimate,1.19,1.2,0.11,1.06,1.13,1.16,1.21,1.26,1.41
South West,2020-10-12,,estimate,1.19,1.2,0.11,1.06,1.13,1.16,1.21,1.26,1.41
South West,2020-10-13,,estimate,1.19,1.2,0.11,1.06,1.13,1.16,1.21,1.26,1.41
South West,2020-10-14,,estimate,1.19,1.2,0.11,1.06,1.13,1.16,1.21,1.26,1.41
South West,2020-10-15,,estimate,1.19,1.2,0.11,1.06,1.13,1.16,1.21,1.26,1.41
South West,2020-10-16,,estimate,1.19,1.2,0.11,1.06,1.13,1.16,1.21,1.26,1.41
South West,2020-10-17,,estimate,1.19,1.2,0.11,1.06,1.13,1.16,1.21,1.26,1.41
Wales,2020-10-05,,estimate,1.2,1.22,0.15,1,1.11,1.16,1.24,1.31,1.49
Wales,2020-10-06,,estimate,1.2,1.22,0.15,1,1.11,1.16,1.24,1.31,1.49
Wales,2020-10-07,,estimate,1.2,1.22,0.15,1,1.11,1.16,1.24,1.31,1.49
Wales,2020-10-08,,estimate,1.2,1.22,0.15,1,1.11,1.16,1.24,1.31,1.49
Wales,2020-10-09,,estimate,1.2,1.22,0.15,1,1.11,1.16,1.24,1.31,1.49
Wales,2020-10-10,,estimate,1.2,1.22,0.15,1,1.11,1.16,1.24,1.31,1.49
South West,2020-10-04,,estimate,1.22,1.24,0.14,1.06,1.14,1.19,1.25,1.32,1.51
South West,2020-10-05,,estimate,1.22,1.24,0.14,1.06,1.14,1.19,1.25,1.32,1.51
South West,2020-10-06,,estimate,1.22,1.24,0.14,1.06,1.14,1.19,1.25,1.32,1.51
South West,2020-10-07,,estimate,1.22,1.24,0.14,1.06,1.14,1.19,1.25,1.32,1.51
South West,2020-10-08,,estimate,1.22,1.24,0.14,1.06,1.14,1.19,1.25,1.32,1.51
South West,2020-10-09,,estimate,1.22,1.24,0.14,1.06,1.14,1.19,1.25,1.32,1.51
South West,2020-10-10,,estimate,1.22,1.24,0.14,1.06,1.14,1.19,1.25,1.32,1.51
